net_sharpe,gross_sharpe,mean_daily_gross_return,daily_gross_vol,mean_daily_turnover,total_costs_fraction
3.9521963271952396,5.5790676233268774,0.0027022028541126967,0.009253430237006347,1.1626395304924235,0.38468631723695507
4.975676232831274,6.600602367558751,0.002993735286891219,0.008665153445516932,1.164788980072747,0.38592547237367275
2.2129877162075244,3.949318147384076,0.0018408853036674467,0.008905351007811908,1.1879692063462428,0.3934130655909376
5.626681939618862,7.384589107305402,0.0031468845802229716,0.008141434088602953,1.1551747043128289,0.3821622937151037
4.274735063818182,5.9733521383683605,0.002741482370608859,0.008768267119653003,1.1986537623705318,0.39728720962954944
3.5354770766442924,5.1830442132612085,0.0024353829798927033,0.00897694956596029,1.1701407999705917,0.3875838956933689
3.7260979098898406,5.519932656992401,0.0024485929963740083,0.008474796056042393,1.202119804701371,0.39786439416265124
4.237588563585149,6.033394747367553,0.0025539288316879308,0.008087112456942791,1.1512898801772464,0.38079620103480344
4.291728336056322,6.054582589421199,0.0027346509217613386,0.008629072562867398,1.1968956955613859,0.39636643560732177
4.567417717587012,6.350465651691491,0.002743739115103822,0.008254365123294563,1.1705065810416047,0.38787277318862984
5.7254587893736835,7.49838847970378,0.0032133474416064945,0.008187214738013017,1.171078434003564,0.38781136224345253
4.25109452866096,6.162238152926289,0.0026461400802538127,0.008203908059821513,1.1780768879968992,0.38982630127372875
4.885572460455195,6.460370569430103,0.0029010215433501593,0.00857906495747112,1.1597480619500204,0.38396497701180804
3.5250518800144857,5.260207241692046,0.0023975278679455175,0.008707775853254015,1.2192654375620369,0.403420983829264
4.019670979967407,5.861116890034455,0.0025255913449878883,0.00823245053820577,1.1746924853404601,0.3884641850750489
4.757760377294325,6.426472162796437,0.002912524692862017,0.008658515079151817,1.1806825313044014,0.39108883817001383
3.1942832517580344,5.032048017051991,0.0020983254273994273,0.00796662727900852,1.155561271443341,0.38243720033105294
5.012100695780891,6.789723085271946,0.0029872665456124443,0.00840559276164486,1.1685062195747484,0.3863064412858076
4.098256180293858,5.902071901665949,0.0025065112239628234,0.008113562574861786,1.1746954191870442,0.38929852468965626
4.824912124264454,6.495630611801589,0.0030934477608034654,0.009098460183315137,1.1917359969995955,0.39446593083784665
4.207936723938956,5.903006111458828,0.002723169612263915,0.008813489501737081,1.1906094691309477,0.39443949909872683
4.483088988951339,6.196145988118771,0.0027531210910565237,0.00848887432474334,1.1561536571342284,0.3824833358284911
4.274201799142424,5.944387098224311,0.0026175749205524204,0.008412759433928593,1.1754643332198238,0.38902009482625566
4.868773415534735,6.602958743367529,0.002935147832656606,0.008492544446464767,1.169497744504835,0.3872737687494865
4.299835263226157,5.967859764322038,0.0026118759447521984,0.008361426345512176,1.1697080472492851,0.38750512917312085
4.15793105626757,5.7476361057103444,0.0027161758896300137,0.00902848867853091,1.1874828030252544,0.3926982776802982
4.513561955238236,6.2829895047888025,0.0027875578718121303,0.00847625454775394,1.1876576304204514,0.3932714597128911
3.4292879976859814,5.181963621953861,0.0022029419246956208,0.008121852920402507,1.1834772312849977,0.39140098676251844
5.491530428075388,7.097678560730276,0.0033450206773024773,0.009003863694494994,1.158776353741795,0.38379762048787036
3.6173485378983607,5.345082337334573,0.002352719480461899,0.008409345212044637,1.1835256638998346,0.3915117129143202
3.374819247424218,5.203606016594221,0.0022062717512155885,0.008100298617594653,1.1910810203297446,0.39382254396497623
5.176685510945706,7.02694095437142,0.002998465349952262,0.00815228140489739,1.1731165870748195,0.38839635153622293
4.441540326559773,6.17981237407447,0.0026901906578819345,0.008316760646141367,1.1829712838250437,0.3917474237161965
4.90292270721827,6.62156203984974,0.002907195497238667,0.008388034674240812,1.1634703678434017,0.3853760406594165
4.854568265656449,6.611023084368552,0.0028116857751249963,0.00812539611849463,1.1758324589039162,0.3887119414365862
4.088169412651212,5.765781533883841,0.0026217037475724557,0.008687040859009275,1.188851004381627,0.3943541408654856
3.1671997753453716,4.9273740477700185,0.002320401417456259,0.008996923392640728,1.1749547191946295,0.3896350188426223
3.8262810548711674,5.714124364855014,0.0024724848785494286,0.008266665942673806,1.1885703679253012,0.3932832358878975
3.9059420141580206,5.705759384306638,0.002485343539094895,0.008321840870915254,1.1728102773971312,0.38851489766776626
