trial,net_sharpe,gross_sharpe,mean_daily_turnover_equity,gross_pnl_usdt,total_costs_usdt
357,-3.967675577588523,-1.2322471370702215,1.6951438863227846,-2175.644013990788,5280.63222386366
358,-2.488489627225036,0.2370685378487309,1.6908642350418044,347.11038992303753,5831.806672107589
359,-3.1024123083760884,-0.6763288713713846,1.6996426608152748,-1381.5000641931563,5082.195838802475
360,-3.7328572338248485,-1.4191028496067304,1.699354474400627,-2625.5568677348674,5079.604760556914
361,-4.635381576445742,-1.9396460509660194,1.6942730961483652,-3527.889444005819,4859.379446828314
362,-3.4807786571392367,-1.196628222252881,1.6864418852539147,-2261.9051704205176,4873.404873320855
363,-2.1212197415401337,-0.013816638983030012,1.689355440754475,-220.08165112300534,5910.785883519727
364,-4.353063796988912,-1.3235101870002062,1.6975079246440354,-2173.719425215774,5276.696576780631
365,-3.4445332236943806,-0.9579764069747596,1.7014594708180855,-1845.150513824648,5143.28017314399
366,-2.4662083771829213,0.33858097460923503,1.694989226153263,524.3152395345944,5909.998314336516
367,-2.4414501674667486,-0.022271765883030734,1.6849333323861273,-159.19965385478278,5247.3590372634535
368,-2.5666116349309736,0.1177755365708428,1.70094196679626,98.49598321468916,6043.765169250789
369,-4.391937912038999,-1.0249696970980062,1.6881166456576067,-1743.967777205188,5550.779989576173
370,-1.90743612765672,0.6007133066055416,1.6966275571774005,1206.3380329836232,5851.183001441695
371,-1.396132205788114,0.40435272975140407,1.687148951301832,872.7178216423972,5756.197653804789
