trial,net_sharpe,gross_sharpe,mean_daily_turnover_equity,gross_pnl_usdt
139,-0.7828567655369362,0.2233948614552913,0.531620176895149,300.7748465136998
140,0.3239408075389879,0.9851075118779938,0.5284526022103693,2210.6906815701586
141,-0.16017993092515445,0.5905616606253687,0.5311384143089692,1129.9060759774763
142,-0.022619314371918185,0.9852436362860041,0.5316128829601978,1964.4608935262736
143,-0.984158982839721,-0.21921613288044592,0.5324794770218906,-574.221246342548
144,-1.1892455637841852,-0.21937839568821466,0.5311629001186728,-559.0679783036807
145,0.9860448090326768,1.6400149453692834,0.5299531534546984,4971.707199599106
146,-1.375061433050426,-0.565738719855768,0.533029850734207,-1333.9916840225335
147,0.3991892045192952,1.273026782368366,0.5309541423253956,2825.2325196234538
148,-1.8283881579130312,-1.072373303428999,0.5317269487871158,-2185.512630759734
149,-1.0526888020526255,-0.04435316056123189,0.5300583091049588,-201.2345785998969
150,-0.9845594497916561,-0.07866425236263909,0.5316870540189991,-336.05178842375517
151,-0.10609447929083257,0.6177527204284418,0.5322028524073273,1110.5557478192459
152,-1.1065981797756603,-0.12039636653762731,0.5310812593650268,-345.37949271463697
153,-1.3941320403065414,-0.5745305562050264,0.5304042884474888,-1054.4371240357207
154,-1.3021000941646155,-0.45994822015569975,0.5318346280490179,-1040.9288787846676
155,-1.4628234941847074,-0.5091105830214713,0.5306613880016837,-1089.1752384969975
156,-0.31343243680340205,0.4384828288198514,0.5328386366775923,906.5039732189576
157,-0.5419573525302083,0.36192231884467196,0.5307702933313296,681.5382079897146
158,-0.22761139342131656,0.6504079009582637,0.531989208768582,1210.517656979454
159,-1.8703950821922966,-0.8914014106970729,0.5308078105068118,-1628.3797869224059
160,-1.1563998041110408,-0.20267226216905987,0.5321331431115237,-488.86049034894825
161,0.4174935337201374,1.2727685712964112,0.5299358626129719,2795.5648868803437
162,-0.0708846673623287,0.6051433550724838,0.5314344180601585,1341.9785411984649
163,-1.6066063873694951,-0.8148719119247445,0.531260678984466,-1718.756881721565
164,-1.340916032315639,-0.4779992517495591,0.530949302714659,-982.2109091979173
165,-0.9961307246706096,-0.2000559374637541,0.5327047851806306,-534.2201025358837
166,0.0812973855012186,0.9378082215244611,0.5311511462254244,1922.416105025567
167,-1.3246742048828972,-0.38174396949805145,0.5308803838880599,-870.2057571818823
168,-0.2673588184146569,0.573912095488076,0.5301409650003907,1092.437751218991
169,-3.7524956887333016,-2.8973708241251988,0.532880171418354,-5492.949596636687
170,-1.2933407535850703,-0.487211405862301,0.5293712394376454,-1062.934428552582
171,-0.4924879907527147,0.5164219746694511,0.5314823750447532,914.1148002532977
172,-2.2130889219071057,-1.4573445646811134,0.5327682465623595,-2673.4652274819396
173,-0.03547501717689751,0.769833334478975,0.5314517047723994,1713.6242836234692
174,-0.9525757486877768,0.06848541145135204,0.5313095631311905,7.251285210464914
175,-0.7535768665408512,0.22635209209824728,0.5314386196002547,323.011014755363
176,-0.6535424044886581,0.2197002143583056,0.5303783061634888,308.0203170943938
177,-0.6436879396620948,0.057268925531246906,0.5333791503856692,-28.71150988012882
178,-0.29216678259331613,0.29581117385621086,0.530470460193055,551.9728764320137
179,-0.5773067382119967,0.2650550974397264,0.530219343523798,415.0483069290444
180,-1.850797781653764,-1.0463620795319974,0.5309765226123704,-2095.4875611335433
181,-1.4627425033102273,-0.5174698175673491,0.5309502133907655,-1155.833802618466
182,-0.7881174687999298,0.24411879999721312,0.5297611970365826,337.2142887546803
183,-0.6185839676912317,0.32832879467562054,0.5301731848502504,510.55373766530647
184,-0.3462691835444767,0.6210001182729411,0.5322194853771337,1127.9328735318547
185,-0.8768320857957667,-0.13109313300429642,0.5317263187280452,-495.647802403012
186,0.5440742416221611,1.3814754096892938,0.5309025763730274,3083.849189617642
187,-1.056988104328618,-0.06024047375685104,0.5321300402619221,-238.5538898842982
188,0.5085580691749809,1.3482158344871982,0.5302277517917565,3657.490736958791
189,-0.37481918458043045,0.23472311544263486,0.5283536719495553,390.2775287073726
190,-1.2037129033810074,-0.28955266803168633,0.5324122520898974,-600.5802505981043
191,1.3097309215716482,2.123671348323341,0.5308213772097282,6232.424365998365
192,-1.6622006438348391,-0.8149346997756309,0.5315470837117227,-1856.013056788924
193,-0.8345755386431541,0.17383881671742563,0.5304833638961033,220.98397265951942
194,-0.10998492426155777,0.821733823602088,0.5311418016895227,1647.8178675341346
195,-1.097298047072002,-0.21193027724855268,0.5299913592772681,-540.3850144241227
196,-0.47053424572695673,0.43659675365391853,0.5301097274150628,769.735936914227
197,-1.1342086202036987,-0.4131873184291656,0.5309358714328468,-1106.9694355261656
198,0.5534678783946345,0.9626996148818748,0.5313982778625763,3840.3969593567667
199,-0.7473718080082045,0.24409993980007355,0.5313016747394073,349.98643833368726
200,-0.9294480084793587,-0.16448136927754092,0.5305475221422228,-428.1734634618554
201,-1.4901864865707088,-0.692635743621043,0.5305431354671645,-1412.9278743739374
202,-1.433931620221226,-0.3787174407316929,0.5315502937681283,-797.0266053855598
203,-0.4971167855904827,0.3840629549919344,0.5297619611087706,660.2235295294055
204,-0.2681011668008545,0.6737643687810309,0.53030762301551,1218.77573604073
205,0.25318813464068907,1.0602117933373476,0.5330566418162919,2242.1738302462622
206,0.6927872602407,1.417148732432595,0.5323056562691771,3185.534089789051
207,-1.9737617782074404,-1.2911033030262475,0.532018617344456,-3026.827555438152
208,-0.9341658640932079,-0.27437325814040076,0.5311623835797056,-806.3274842582692
209,-3.1341926433333347,-2.4341518734383056,0.5320704618527827,-4277.66054029237
210,-2.1259720433864855,-1.321352525834179,0.5323211446953933,-2389.316312368326
211,-1.7098000283683248,-1.0530882909808734,0.5329270056577909,-3031.8079843862024
212,-1.416173972044509,-0.580518447709244,0.5303158594073437,-1243.3854277366643
213,0.6948423584986324,1.5792250938772894,0.5322213168669233,3817.690628918031
214,-1.2809344832370242,-0.7422546759631439,0.531116800941755,-2274.6347288173197
215,-0.3880605229244617,0.3405295750796896,0.528795441677591,603.1962531794572
216,-0.5440990364574969,0.38515798832478304,0.5304336244155164,634.6496509470785
217,-1.002206475631108,-0.12680538577254669,0.5312071259385213,-407.16133684456423
218,0.05135875155031576,1.0500843896749732,0.5322673144970503,2250.1079037826967
219,0.5253319696170345,1.110332791859461,0.5319167791796051,3369.9975468290836
220,-0.2994134790083779,0.623955727071588,0.5311437336874848,1125.731557398791
221,-0.7427001053584628,-0.09913368069186759,0.5308648624240916,-430.77977547304704
222,-1.2921640583170133,-0.2823498019028042,0.5323284094972256,-622.8814974234601
223,-1.1372126419921955,-0.44163945915846653,0.5308863803048569,-1107.0665612581424
224,-0.8652088013974372,0.21307942986401282,0.5320722755735634,294.2139858480731
225,-1.578394644417248,-0.7053347455013861,0.5320128524578922,-1409.6288780828545
226,-0.47333787489482315,0.4346402684633098,0.5309948556276207,771.3005745342257
227,-1.2342271464737808,-0.39190235849040805,0.5316882834124026,-997.1045797159614
228,0.19378060249187595,0.9294679634389477,0.5295804345798466,2174.048645108808
229,0.08279141474770359,1.1052037664557912,0.5297337172277052,2164.168748297871
230,0.25120370269494635,1.1756136887464474,0.5303693280517366,2212.905102728757
231,-1.9289777742834078,-0.877936805896547,0.531560996384697,-1688.9400981294139
232,-0.9597436045616846,-0.271151156034864,0.5324209186769111,-780.1949962129656
233,0.0007688221765754019,0.9920495696233723,0.5312829581797639,2021.2982377955313
234,-0.6522812238388903,0.3890468630091829,0.5293167734812069,619.2876862138402
